segment_id,time_to_failure,f0_semitone_mean,f0_semitone_cv,jitter_local_mean,jitter_local_cv,formant1_hz_mean,formant1_hz_cv,formant2_hz_mean,formant2_hz_cv,formant3_hz_mean,formant3_hz_cv,formant1_bandwidth_hz_mean,formant1_bandwidth_hz_cv,shimmer_local_mean,shimmer_local_cv,loudness_db_mean,loudness_db_cv,hnr_db_mean,hnr_db_cv,alpha_ratio_mean,alpha_ratio_cv,hammarberg_index_mean,hammarberg_index_cv,spectral_slope_0_500_mean,spectral_slope_0_500_cv,spectral_slope_500_1500_mean,spectral_slope_500_1500_cv,formant1_relative_energy_mean,formant1_relative_energy_cv,formant2_relative_energy_mean,formant2_relative_energy_cv,formant3_relative_energy_mean,formant3_relative_energy_cv,h1_h2_ratio_mean,h1_h2_ratio_cv,h1_a3_ratio_mean,h1_a3_ratio_cv,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm
1875,6.867699146270752,2.3881804313855857,3.52060413642213,7.7813897770350255,2.6932405168560036,230.32954598922157,0.5067994619686096,778.4768266839283,0.382828535902271,1199.4276009841988,0.23519350393652214,94.03358767903602,0.7622120901081139,24.195416644635266,0.6391738571604539,82.27889679367803,0.3038916385650805,0.3242176558544709,3.4976463832221665,524.7278763895065,2.16658658396159e-16,1688.3982863837628,4.040048084807486e-16,-0.0004420343361731935,2.4527555525928717e-16,-0.0017554939200690306,3.7056311961805167e-16,9567434239760.033,0.956361539905123,285299417947.0919,3.29684364551838,21043524225.5456,1.3400700481100034,5.041698793416837,4.503144837334778,17.10983832455616,5.2145446171172,0.2445531189441681,0.2868705093860626,1.1492522954940796,0.9046992063522339,16.910633087158203,11.6539945602417,19.453474044799805,12.399516105651855,0.8753021359443665,1.3213591575622559,15.793008804321289,0.1641608327627182,8.969310760498047,0.6762440800666809,10.626194953918457,0.7351883053779602,13.357508659362793,0.7350539565086365
1876,6.8293962478637695,2.2845912503699055,3.5233070675392093,8.120459054372782,2.6941070133908727,232.13140619969852,0.48613069424198524,766.6324054204904,0.4010360720987833,1131.8363765108775,0.29682165932160265,99.0422010078955,0.7435389293925463,23.110450686513687,0.616773556163716,83.27672929892287,0.31561948705625203,0.14769933990615033,5.9328053710407005,885.8771832783607,1.2833250462653954e-16,1758.7071312388728,0.0,-0.0012982635651015916,1.670234306237599e-16,-0.0017545285513615695,2.4717800611318166e-16,14941486428063.621,0.81472593937528,457766214312.0967,4.319242934292222,25451609341.755238,1.3045604281033902,4.76842343534594,4.954482063612627,7.583894337819629,4.348285297014083,0.2445531189441681,0.35765448212623596,1.3116422891616821,1.0670892000198364,17.385345458984375,12.021332740783691,18.54485511779785,12.10207748413086,0.9852059483528137,1.2163426876068115,15.99694538116455,0.17088626325130463,8.415356636047363,0.7504542469978333,10.084393501281738,0.77667236328125,12.638264656066895,0.7972800731658936
1877,6.7899980545043945,2.881257906661219,3.118413204825654,6.620256583413755,3.2233551027066634,238.0096429146779,0.45591103764580754,763.6562823350494,0.4002870181533586,1158.1340359491264,0.2637860785631904,107.1926967865727,0.704479280610742,26.0701184694557,0.6041663581520565,84.31319037587758,0.2868876480358859,0.37126648761151226,3.4268320159313914,543.835766614605,0.0,1547.3611356113036,4.4082858915815803e-16,-0.0007474623872719744,4.3515320273540506e-16,-0.0017560291248474168,1.234504596773887e-16,9489502255619.273,0.8763411103867705,353964673347.0961,4.115394526096607,25047083682.982624,1.441335000636167,4.930869812806022,4.391187417959114,16.205349332838015,5.357863434538382,0.2445531189441681,0.4099334180355072,1.2878921031951904,1.0433390140533447,18.92742156982422,12.606492042541504,16.423084259033203,10.686272621154785,0.9997797012329102,1.1814137697219849,16.17571258544922,0.17605365812778473,8.18803596496582,0.7664551138877869,9.904318809509277,0.7876487374305725,12.824955940246582,0.7635675668716431
1878,6.750699996948242,2.8697691403486805,3.0949673368636796,6.561133984314014,2.5844133847001682,241.44264699134635,0.44321056759344923,766.6497979572003,0.39826592019679663,1132.4157821319452,0.29392832848130573,103.80791325515008,0.7057177043177468,26.96504053662384,0.6389430095361999,84.35624375287945,0.29674096826757557,0.34555386416971656,3.420787149270907,531.3596535785963,2.1395459168937446e-16,1524.1836874115577,2.983546895576202e-16,-0.0004516107706282364,2.4002645217134494e-16,-0.0017558011995468077,2.4699884537391803e-16,8756599530739.564,0.7560307932711076,314723723998.26385,2.963093118911003,21628809248.307575,1.3140280424667543,3.707004911885301,4.3334930409964745,12.854177393816125,4.433892907857156,0.2445531189441681,0.3715550899505615,1.2450364828109741,1.0004833936691284,17.641263961791992,12.934065818786621,18.144800186157227,11.061234474182129,0.9901418685913086,1.1962080001831055,15.984284400939941,0.16738730669021606,8.445865631103516,0.7269564867019653,10.063243865966797,0.7887066006660461,12.689970970153809,0.7824187278747559
1879,6.71239709854126,2.563516662501956,3.356421175950046,7.984645529078749,2.577642249557381,231.4075953382323,0.4890692212637824,795.0938758867171,0.40010070430680933,1171.7092545613011,0.26972666265126005,95.95191922370121,0.7621854969325673,24.006482295146117,0.6362622697252593,81.6810183788891,0.3260500174468608,0.22484302385032515,4.661245503046729,617.1712186261282,1.8420631793992582e-16,1658.2054749231856,1.371203260885174e-16,-0.0010195928837429986,2.1267354642675034e-16,-0.0017516049619450034,3.7138585333131046e-16,9205967297189.582,0.9062064815254206,309957205448.64276,3.410197337737805,19877870982.46738,1.3499862111288765,3.907386976264309,4.603642403117319,10.705760421002493,4.92665296320161,0.2445531189441681,0.31491875648498535,1.230454921722412,0.9859018325805664,17.119909286499023,12.439632415771484,16.358356475830078,11.562310218811035,0.9326026439666748,1.2457337379455566,15.985137939453125,0.17396649718284607,8.568440437316895,0.7219305038452148,10.35690689086914,0.7563210725784302,12.979508399963379,0.7730249166488647
1880,6.672998905181885,1.8736874060706221,3.939885485081638,13.125704324872705,3.974173426257565,236.94363709562452,0.4465487136116,731.3322343077592,0.41162777705865644,1124.5717042405724,0.2758699287175387,106.40689896626994,0.7040421556819197,26.148596151130178,0.6837046017081728,86.72196391077308,0.27947345989371297,0.08003360909811494,6.86093695947543,1122.2199241090477,4.0522124150263766e-16,1795.9156755981824,0.0,-0.0019352866217091746,1.1204564329886976e-16,-0.0017523776698624572,2.474813942523252e-16,28773573292637.96,0.5837042142065524,980556988328.751,3.791681717818106,37839210989.261795,1.241001298147155,2.952034282195207,5.757455374104682,13.341248341426551,4.872255694618732,0.2445531189441681,0.5078527331352234,1.461143970489502,1.2165908813476562,17.590120315551758,11.471436500549316,16.336423873901367,10.985450744628906,1.1354351043701172,1.0865103006362915,15.934442520141602,0.1696932464838028,7.663164138793945,0.8154232501983643,9.37104606628418,0.8523057699203491,12.013007164001465,0.8330740928649902
1881,6.634696006774902,3.036891118640154,3.0932399364869205,6.261672608933878,2.8679058463830254,234.98847456032775,0.4668569585055865,747.8429800403786,0.3977785573905197,1138.4551107256434,0.27498325621600994,101.62548934903107,0.7351388394615361,27.427408846120013,0.642662900429058,84.86369217058778,0.29110928393567126,0.28925704273180386,4.058960327509845,530.213110403848,2.144172512728402e-16,1247.2719855127148,3.6459357395053783e-16,-0.00031408465277650127,5.177913802383442e-16,-0.0017508088161985768,0.0,12395271652475.807,0.8969599284113359,449515132086.63104,3.411013644771242,28206440382.871902,1.2879529656673467,5.74541111051304,3.89354302570675,21.417106754456864,4.913953083509775,0.2445531189441681,0.48087823390960693,1.466962456703186,1.2224093675613403,17.877517700195312,12.819966316223145,18.031728744506836,11.20081615447998,1.0826798677444458,1.1147910356521606,15.740303039550781,0.17575807869434357,7.845756530761719,0.8168537616729736,9.185205459594727,0.9120896458625793,11.976717948913574,0.8502404093742371
1882,6.595297813415527,3.4411260646143944,2.8519689841200058,6.088051094938649,3.070253913563482,234.02325543916947,0.473381287198286,721.9000411137839,0.400059139743231,1155.3986510142938,0.25872640377849815,101.67377327435256,0.7529830287627197,26.09887738681065,0.6070828558014179,85.70846740025752,0.2739725476944442,0.31468606914378694,3.6972412455155084,623.420871524233,1.8235969136493196e-16,1487.3698890219273,3.0573924767664844e-16,-0.0011040821583485386,1.9639882128105934e-16,-0.0017572748925087334,3.701875593081517e-16,11708129753912.291,0.8673096219887172,546285976208.6128,3.290357827840284,28400097285.089466,1.391033861136384,4.867829706803527,3.9709356253342905,19.819517643067496,4.295172889108545,0.2445531189441681,0.3770975172519684,1.3909590244293213,1.1464059352874756,16.804306030273438,11.363838195800781,17.55206298828125,11.3591890335083,1.007232427597046,1.194265604019165,15.685707092285156,0.17792823910713196,8.211969375610352,0.7687873244285583,9.756975173950195,0.8363485336303711,12.55562686920166,0.7992197275161743
1883,6.555999279022217,2.13954695427605,3.6466024656953806,9.968047689400585,3.098511749781826,230.99863163778016,0.5048541884816072,789.2635748426716,0.37456742392191894,1192.7425626567613,0.2475927089327402,96.37034704387614,0.7730534909483947,26.002391150072903,0.642267628061845,82.3415073601896,0.3002310486932887,0.15042923655981835,5.373178092607328,779.7458419968075,1.4579986400502216e-16,1838.5493498613753,2.4734030170076837e-16,-0.0012852666512604288,0.0,-0.0017719552270435916,6.118677018123281e-16,14794612010913.117,1.0109753633098155,427346184328.06573,4.644445265990011,23732082189.3392,1.3124012610017624,5.638598112853267,5.340624134865536,16.03613211305246,5.891487469372247,0.2445531189441681,0.27019283175468445,1.1689971685409546,0.9244440793991089,16.057723999023438,11.848170280456543,17.747451782226562,9.82053279876709,0.859663188457489,1.3346408605575562,15.99800968170166,0.1666666567325592,8.952681541442871,0.68482506275177,10.702605247497559,0.716670572757721,13.462623596191406,0.7120050191879272
1884,6.517696380615234,3.3445464282805033,2.854799138185759,5.43780104470772,2.776068030909907,237.7478795333452,0.4538855440953586,730.8506136476664,0.3926268837274223,1141.5873564226852,0.2520599186846155,107.33813146969176,0.7106753862392118,25.19964017633859,0.651794589386529,86.98107474558053,0.2599416407003579,0.34357963571201927,3.7341002859053987,505.9442641675969,3.3705344374837095e-16,1284.7644082543025,1.7697694143954397e-16,-0.0003580432538371982,1.5140659136374758e-16,-0.0017529392082009784,3.711031737141217e-16,11492956743571.922,0.9795534850116676,496452037753.82367,3.7284408998121688,28412313977.165073,1.219596674891001,5.08298196333819,4.451971236598377,13.313400292553949,4.873159648151744,0.2445531189441681,0.5006495714187622,1.3760132789611816,1.131460189819336,18.79360008239746,11.97657299041748,18.840307235717773,11.428958892822266,1.0762887001037598,1.082990288734436,15.907999038696289,0.17814575135707855,7.723361015319824,0.8123936057090759,9.287384033203125,0.8691588640213013,11.879518508911133,0.8694289326667786
1885,6.478298187255859,2.0389962074186108,3.7800039035562607,10.502539207210495,2.7301419349764027,236.3884478307063,0.48379384893638666,785.3486469074583,0.3926540184742086,1159.6208686960326,0.27300886132377095,102.09731536129264,0.7476241747641713,27.579239066873427,0.6393223300137267,83.37519812498316,0.28901148012979894,0.1706208807482263,4.993866892838145,567.0501062347504,0.0,1409.0679924546996,1.613645875577164e-16,-0.0011163044174786918,0.0,-0.0017175170950203403,0.0,10959325731295.6,0.6731658283338852,481377362211.8743,3.798014086648379,23158893799.4393,1.3757165599811914,2.8674185606559224,5.055054027505009,8.70505648937051,5.249561872270877,0.2445531189441681,0.33510470390319824,1.11582612991333,0.8712730407714844,18.174413681030273,12.242853164672852,16.950584411621094,10.556147575378418,0.9072240591049194,1.271333932876587,16.056373596191406,0.17471513152122498,8.693731307983398,0.6946431398391724,10.6868896484375,0.6942906975746155,13.523676872253418,0.6853854656219482
1886,6.438899993896484,1.4269472034716093,4.629719516003731,16.650512939148598,2.590059215982479,237.24459088296268,0.4963488035041898,793.8836549096349,0.38008286221481896,1203.0755989615895,0.23711700896222832,100.8472448560292,0.7613596028282771,25.086927220000877,0.5921997389409948,82.21223873248994,0.28975960752961205,0.076016540613181,7.919449830818562,740.154451701779,1.5355783772827208e-16,1994.1454103616197,3.4201114940384026e-16,-0.00058571804938473,0.0,-0.0017540289162495564,3.7087262214709634e-16,7367806936450.152,0.9008483562907246,266062437763.36414,3.3413951024699893,15610792833.967163,1.3464557017241923,2.081148061028666,5.701054401089985,4.323439506505894,6.010095476484312,0.2445531189441681,0.28133589029312134,1.0436571836471558,0.7991040945053101,17.310319900512695,12.444950103759766,17.80391502380371,11.89809799194336,0.8151676058769226,1.3230171203613281,15.989744186401367,0.1647607833147049,8.91663932800293,0.6828318238258362,11.08942699432373,0.6565711498260498,13.985319137573242,0.6519761085510254
1887,6.400597095489502,3.1682969456319863,2.9126853907089174,6.366139751977432,3.0536393362180982,242.5156888594309,0.44743662476705875,712.7527023633673,0.4178277509836127,1100.948540599911,0.30357304181553574,105.39761694104767,0.7051908021793322,25.817168934495037,0.6386662347888331,86.19616724042511,0.2909918761043412,0.3188643332730292,3.886611889969366,789.2847541414035,1.4403779767073592e-16,1448.1579421324352,3.139549762438424e-16,-0.001487531654480811,1.4588855091420492e-16,-0.0017539206344932589,3.7089551870130696e-16,22046667037688.992,0.8185418829564828,921370087609.2877,3.484136660375495,33625012052.936516,1.3541512796425026,8.941379537459307,4.306305640710964,17.38219872609001,3.909075402088368,0.2445531189441681,0.46824631094932556,1.4274550676345825,1.1829019784927368,18.338045120239258,11.4434814453125,17.62932014465332,11.47245979309082,1.086167812347412,1.1243054866790771,15.820510864257812,0.18382303416728973,7.977589130401611,0.7805682420730591,9.538993835449219,0.8470972180366516,11.894305229187012,0.854108452796936
1888,6.36129903793335,2.790436056181357,3.142621241735375,6.263271867646972,2.9976201060165715,243.10598013653296,0.43842096272999675,692.4942131926457,0.3942208179934147,1105.142789990024,0.2712319928966315,111.53347966195665,0.6715044135025141,26.88715268894705,0.6490760888192809,89.39173975600471,0.2517748628572429,0.23734515988613766,4.357557160537133,950.5252492404145,3.588126811332966e-16,1583.218100364697,1.4361487870234438e-16,-0.0019745261899685586,0.0,-0.0017552429320471892,3.7061610767039603e-16,29609651873579.375,0.6684143300330259,1087653298200.1771,4.297273214745322,41118563352.934586,1.2112421283810335,8.416753054285007,4.595475549833824,24.926702495860773,3.9394305199721,0.2445531189441681,0.6140376925468445,1.47648024559021,1.2319271564483643,18.932748794555664,11.893089294433594,17.816377639770508,11.354945182800293,1.2165240049362183,1.0245565176010132,16.02322006225586,0.18516553938388824,7.475526332855225,0.815197765827179,8.99746322631836,0.8792253136634827,11.165523529052734,0.9186184406280518
1889,6.322996139526367,2.126523561861493,3.6010095687617656,10.285433451167092,3.2018465580752924,244.90939950281845,0.4315488287864257,713.1165802332995,0.40141356000055634,1133.9367442880512,0.2546978764800996,109.47219630847914,0.6646832448708757,24.570453978651035,0.6430180654799617,88.94772500084525,0.24510513234789924,0.12777594825597807,6.323389360675243,934.7714385936906,3.648057352406005e-16,1587.1054543264715,2.8652623532155127e-16,-0.0008339643156717222,1.3000582304438606e-16,-0.0017550211358822944,2.4710863027651186e-16,24182784124956.04,0.7423190273717448,1271612721941.063,3.478856015961531,41944975271.04262,1.2640305159195036,4.068865496706757,5.536807644019512,8.994140889276977,5.329314094718202,0.2445531189441681,0.5988779067993164,1.4786971807479858,1.2341440916061401,17.277708053588867,11.445975303649902,18.34111213684082,10.29318618774414,1.2125452756881714,1.0123635530471802,16.164020538330078,0.18051357567310333,7.177135944366455,0.8940717577934265,8.679540634155273,0.9498947262763977,11.04317569732666,0.9574474096298218
1890,6.283597946166992,3.59684321771275,2.7570777662472015,5.609661875533695,2.516804588748247,245.1735734883796,0.4008388921114633,680.0701399182985,0.4222526987367901,1073.3932051650088,0.28584801271763466,115.2196379662423,0.6333269481493778,29.253702156277424,0.6228904116344521,91.52648881998776,0.2398685185218131,0.3807746045142057,3.54538192273199,703.7229460224718,4.846516872763122e-16,1114.5147473204688,4.0802273095064353e-16,-0.0008296701787127083,2.6135739244424104e-16,-0.0017553515203139608,0.0,30790160001489.598,0.8014957388686119,1396275363757.532,3.517614271430904,53802569593.89423,1.1734662671172365,8.56473876836826,3.951338399648171,26.25707391365893,4.1011100159584,0.2445531189441681,0.7360859513282776,1.718823790550232,1.4742707014083862,18.70680046081543,11.716201782226562,18.65424346923828,11.88753604888916,1.4258941411972046,0.9167673587799072,15.704073905944824,0.19803611934185028,6.6049394607543945,0.95155268907547,7.437821388244629,1.1544747352600098,9.296897888183594,1.2032119035720825
1891,6.244199275970459,2.9990090258440003,3.01882540145681,5.64438392340778,3.0343219422184937,236.6817666194737,0.4375531207280673,711.0442477608045,0.41370461254691715,1088.4281358629833,0.3019485898898703,108.58949280280775,0.698589992364059,26.510003808627594,0.6260764533483322,87.79323862274711,0.2639286703662456,0.33668506634548806,3.4618683837329227,630.4345701655824,0.0,1293.957172637983,1.757196298697326e-16,-0.0010705672183810213,0.0,-0.0017549280684378138,0.0,14198676839261.457,0.7978043459155469,684553142824.713,3.218134060870706,36148435917.57383,1.228547740533197,4.209620733977005,4.387782829516469,16.790345376592086,4.823266089707614,0.2445531189441681,0.6199946403503418,1.5064458847045898,1.2618927955627441,17.96763801574707,11.265408515930176,18.317440032958984,11.039475440979004,1.2087039947509766,1.0109251737594604,16.093605041503906,0.17961513996124268,7.210683822631836,0.8663309812545776,8.444755554199219,0.9838643670082092,10.739410400390625,0.9962888956069946
1892,6.205896854400635,2.2748091993475894,3.63457099335339,8.25893582989503,2.668480078163289,231.01392108755647,0.48693180933400454,763.0413053928115,0.4085566858306631,1145.5944994924766,0.2805186601888729,102.44346788921472,0.7337295373247247,27.950248754860073,0.6257512715968298,83.33166751604422,0.30437732395565675,0.1724387178189326,5.090745261740017,562.4252350045696,2.021368008508586e-16,1512.131592682587,3.007326565274141e-16,-0.0010328854474483677,4.198731525025971e-16,-0.0017564739971320934,1.23452117623802e-16,7858980588840.864,0.7934712226647382,438256665662.7998,3.380446135936032,21937732572.79914,1.3726226120241825,3.2851635787627833,4.598486116469261,10.230066456979644,5.633986458841926,0.2445531189441681,0.4143458306789398,1.3468749523162842,1.1023218631744385,17.26448631286621,12.066393852233887,18.41948699951172,11.025825500488281,1.0305070877075195,1.1636518239974976,16.21367645263672,0.17259380221366882,8.066254615783691,0.7829399108886719,9.696186065673828,0.823067307472229,12.322139739990234,0.8147327899932861
1893,6.166498184204102,4.17300814478437,2.5298832450806117,4.699333964515816,3.5627460363058,240.29435297791608,0.4225026222671439,697.872678655067,0.43857209293991867,1044.3774516568203,0.32863107806397646,110.72909520184143,0.7006294206572429,25.461655162040906,0.6522254133375576,88.85942501141646,0.2875734101812823,0.3684691647293228,3.7944211149828,843.926275443084,2.694236239105777e-16,1330.9507920211495,1.7083552360185153e-16,-0.0013414477298598405,3.232931551045335e-16,-0.0017507360367835924,2.477134530177086e-16,31729113570686.47,0.8104744940917302,1273034208190.368,4.413075221906804,44443466266.72378,1.3116805329130397,13.597458182070824,3.6580717102277327,25.42562828069284,3.957291412530252,0.2445531189441681,0.68086838722229,1.678432822227478,1.4338797330856323,17.739151000976562,11.43897819519043,17.26630210876465,11.073351860046387,1.3137818574905396,0.9562839865684509,15.756913185119629,0.19868001341819763,6.890932559967041,0.919622540473938,7.896609306335449,1.0977528095245361,9.764023780822754,1.141366958618164
1894,6.128195762634277,2.074288608649834,3.7238757414097723,11.369488631091613,3.06686918116587,238.56044427787438,0.4551695157919395,729.2867265630802,0.411291730286906,1125.3110761210376,0.280978844239716,107.06103003220738,0.6947981311344866,26.500683824446924,0.6459447466320717,87.11448327873553,0.27442509681335003,0.10041289946161533,6.133041288117766,913.5280031003983,2.4889622942214647e-16,1636.7683945110434,2.778324364103524e-16,-0.001889599211198905,2.2958593686290804e-16,-0.0017455224228812407,3.7268000397125914e-16,28884537283304.25,0.7256464488385833,1220379706660.1184,4.429617875735182,34234251748.713333,1.2471142122931784,8.550352646546553,4.891257804197309,16.141185918392512,4.420035793750141,0.2445531189441681,0.48058024048805237,1.4277234077453613,1.1831703186035156,19.13371467590332,12.214588165283203,17.1688232421875,11.229093551635742,1.136648416519165,1.1111183166503906,16.34388542175293,0.17644663155078888,8.004911422729492,0.7622427344322205,9.345087051391602,0.8534506559371948,11.680632591247559,0.8815817832946777
1895,6.088897228240967,2.6597500529439135,3.156047807676818,8.364137790968883,2.61736674554806,247.89959048059768,0.3880867084217024,657.7035726772752,0.41762962841480905,1057.5963394093048,0.2872244133087939,117.6890498624145,0.6217983666182018,26.3596143754441,0.657615286775942,92.56055607202848,0.22921680339717976,0.1465195304945636,5.465369046115001,809.2556162101304,1.4048322364944358e-16,1292.61948527109,3.5180295212020097e-16,-0.001458335380447789,2.973807498663565e-16,-0.0017480760279838562,0.0,32312622259602.125,0.6677360602903568,1521516581392.835,3.1440374264846196,58331072918.703735,1.098694467745504,5.542227951973591,5.036828775220929,15.006681244134535,3.585486316682823,0.2445531189441681,0.7717669010162354,1.728334665298462,1.4837815761566162,18.116436004638672,11.02772331237793,18.358495712280273,11.496599197387695,1.4538545608520508,0.8653102517127991,15.88747787475586,0.18539120256900787,6.25295877456665,0.9794512987136841,7.305210590362549,1.1450217962265015,9.270134925842285,1.1587250232696533
1896,6.049499034881592,2.559595883602552,3.3958830366972323,7.693937730538485,2.7725330440989273,241.4983521889283,0.44188357456875094,731.8494984512532,0.41433472077444816,1102.6969515622804,0.3012411966409411,107.47631346418447,0.6954083817473826,25.80403185026605,0.6434979321404812,87.13831783895093,0.27734674102601936,0.14163640375294625,5.398758645215836,670.9048033951558,3.3890601810062074e-16,1462.2276953322832,0.0,-0.0010560567129205898,4.106605863948638e-16,-0.0017058088718507028,2.5423766762549627e-16,17267970486877.223,0.8756250324350796,666135813867.8258,3.3287563615067484,33986238389.183735,1.2241884178442863,6.019066647774893,4.355554357254779,13.529754184946183,5.303624413179728,0.2445531189441681,0.5171328186988831,1.470874547958374,1.2263214588165283,19.208892822265625,12.334386825561523,19.128408432006836,12.749810218811035,1.1428576707839966,1.094679832458496,15.957597732543945,0.18119250237941742,7.660678863525391,0.8290931582450867,8.810067176818848,0.9574952721595764,11.471529960632324,0.9123979806900024
1897,6.011196136474609,2.9298320496362145,3.1361083083927435,7.071827649270084,3.4814614408590683,235.0488498018094,0.4313603169529071,710.6830476621656,0.4253491989879093,1112.3599809987275,0.2731797614174178,108.25919225607267,0.7179533048731104,28.255711952204127,0.604602142089118,87.86208928808135,0.2756844221546111,0.19748272099784592,4.4402178925827345,768.9950878706526,2.95676369107675e-16,1477.3532557208314,1.5386505123018069e-16,-0.0012664455857155598,1.7121970098271768e-16,-0.0017459976250695291,3.7257857293213533e-16,18599411268251.875,0.7309393425152858,813822751629.1592,3.384573417389062,41487121094.382286,1.2571902153437653,4.966934389230456,4.1870466927347865,15.578909120465838,4.990373318656203,0.2445531189441681,0.6127497553825378,1.5873844623565674,1.3428313732147217,17.70756721496582,11.067096710205078,18.694669723510742,11.231267929077148,1.2221864461898804,1.0229520797729492,15.922477722167969,0.18157397210597992,7.194915294647217,0.8865909576416016,8.450691223144531,0.9827792644500732,10.653550148010254,1.0083789825439453
1898,5.971797943115234,2.79818629685423,3.1601428885739065,6.584449850994569,3.0940347896208094,232.8345015459085,0.4437087024620599,719.1078843757743,0.4090242302833447,1114.6802154806642,0.2713530284109531,106.87065908368075,0.6929189686496662,27.436485253272558,0.6512315367438718,87.0693736489507,0.27689078509851445,0.17773720855214806,5.405607858287602,871.8755097087837,3.9118028820280335e-16,1442.2656688287568,0.0,-0.0012409716224301667,5.242032063693782e-16,-0.0017555251894938943,2.4712001160381043e-16,23605666211699.434,0.8352482580087748,1040958433986.3784,3.8787126244901873,40239002032.93409,1.2473368993267284,6.475417219809122,4.592458527446489,11.35477741964619,4.38320502288122,0.2445531189441681,0.5436303019523621,1.5558674335479736,1.311314344406128,16.876487731933594,11.068350791931152,17.596168518066406,11.244730949401855,1.2099779844284058,1.0489270687103271,16.100908279418945,0.1885964423418045,7.55418586730957,0.8180735111236572,8.912550926208496,0.9067507386207581,11.148392677307129,0.9683444499969482
1899,5.932499408721924,1.8650785754475383,3.937162490378951,13.86854574801525,3.647478039506912,243.37149780057297,0.4253997564523453,711.0777855639459,0.40921735586650987,1113.4206781353473,0.2768491447854732,110.68100811908974,0.6595049756897078,23.32281038483161,0.7233970922941992,88.65976784776795,0.26358656947632975,0.11149884258712826,7.092165129187289,1062.6225553742772,2.1397407225479648e-16,1611.4404716388044,1.4121247770992149e-16,-0.001935736672308769,3.360587794802795e-16,-0.0017553221698473583,3.705993775193255e-16,31823776319136.418,0.6522408610139772,1507770595449.2114,3.5943867276104955,47794112617.522575,1.211799490008655,5.685481898898635,5.359955166191523,14.779420125959764,4.169956004403931,0.2445531189441681,0.5880045294761658,1.5097088813781738,1.2651557922363281,18.622116088867188,11.812668800354004,16.88612174987793,11.790863037109375,1.216771125793457,1.032894492149353,16.128986358642578,0.19596906006336212,7.409470558166504,0.8335795402526855,8.829915046691895,0.9075716137886047,11.141962051391602,0.9366720914840698
1900,5.8941969871521,2.3340425910478086,3.622077744976588,8.676267149339477,3.1681857049743734,241.92389267047167,0.4481242939093333,737.046022951526,0.39239227455946524,1133.1173662904393,0.28000566202799787,106.1845410848915,0.6947946250738916,27.030547638420792,0.6853851102417063,85.83896347671912,0.2683987741329795,0.22446943476001094,4.718943372728474,547.0041584426907,2.078354176415771e-16,1446.6796188758294,1.5716933623487223e-16,-0.0007213064786860279,3.005616454013484e-16,-0.0017559506016310872,2.47060142122185e-16,10677128820474.166,0.8922866965791549,454790242735.8928,3.7500460426814186,25921271576.246006,1.319736857832436,4.708367237311918,4.523975411673858,12.654789076512499,5.709767798361332,0.2445531189441681,0.43985652923583984,1.2733514308929443,1.0287983417510986,19.066062927246094,12.93114948272705,18.237815856933594,11.327454566955566,1.022076964378357,1.1477265357971191,16.005313873291016,0.18058525025844574,8.060905456542969,0.7783952355384827,9.741002082824707,0.8128963112831116,12.375116348266602,0.8245646953582764
1901,5.854798316955566,2.3202092056508223,3.50150545729149,8.900679898767091,2.7676532450577493,233.4662410719753,0.474264661377816,771.3835471059635,0.41724250766702325,1107.4552734218564,0.3197565284472897,103.22142256697698,0.7381153889922724,26.308869175468026,0.6274918281267342,82.32789394991353,0.3295826178253777,0.20259126211613948,4.57765921173588,568.2759309555923,2.0005569746803166e-16,1363.6652020237584,3.3347433828449434e-16,-0.000851832073503304,1.272788623732538e-16,-0.0017470526941481689,1.2411785587430628e-16,10117723503473.148,0.7765749454855648,583201171286.9816,3.5238425239397326,24289508060.658928,1.3429187921469607,2.9946052115455366,4.708292248938323,16.581494511503443,4.950803715611977,0.2445531189441681,0.445197731256485,1.31492018699646,1.0703670978546143,17.424861907958984,11.304691314697266,18.219985961914062,12.001425743103027,1.053491473197937,1.130163311958313,16.24441909790039,0.16900593042373657,7.862122058868408,0.7959223389625549,9.570173263549805,0.8247482180595398,12.468851089477539,0.7907403111457825
